protein	pdb/af50m	empty	best_ann	annotation_found	low_information
2569304552	af50m	False	Putative baseplate protein	True	False
2162915865	af50m	False	DNA-directed RNA polymerase	True	True
1278278311	af50m	False	Putative membrane associated protein	False	True
2190146249	af50m	False	5_3_exonuc_N domain-containing protein	True	False
1009089416	af50m	False	AP2/ERF domain-containing protein	True	False
2190146472	af50m	False	Uncharacterized protein	False	False
2190146541	af50m	False	AAA_28 domain-containing protein	True	False
2190146596	af50m	True	NA	NA	NA
2476866638	af50m	True	NA	NA	NA
2470345831	af50m	False	Phage tail protein	True	False
1009089675	af50m	False	Uncharacterized protein	False	False
2162916564	af50m	False	DUF669 domain-containing protein	False	True
2080079549	af50m	False	ABC transporter	True	False
2080079621	af50m	False	MazG domain-containing protein	True	False
2080079720	af50m	False	G-patch domain-containing protein	True	False
2214231979	af50m	False	DnaT domain-containing protein	True	True
2080079802	af50m	False	Uncharacterized protein	False	False
1045463341	af50m	True	NA	NA	NA
1321075211	af50m	False	Uncharacterized protein	False	False
1321075280	af50m	False	Uncharacterized protein	False	False
937263699	af50m	True	NA	NA	NA
409994679	af50m	False	Uncharacterized protein	False	False
1843988139	af50m	True	NA	NA	NA
968066741	af50m	False	Holliday junction resolvase	True	False
1930266428	af50m	False	Tape measure protein	True	False
2552399707	af50m	False	Lysozyme	True	False
1930266479	af50m	False	Ribonucleoside-diphosphate reductase	True	False
387155847	af50m	True	NA	NA	NA
1870366883	af50m	False	Uncharacterized protein	False	False
2468022655	af50m	False	Uncharacterized protein	False	False
1376324289	af50m	False	DUF5664 domain-containing protein	False	True
590121745	af50m	False	gp37_C domain-containing protein	True	True
821563134	af50m	True	NA	NA	NA
48697110	af50m	False	Exonuclease domain-containing protein	True	True
383389565	af50m	True	NA	NA	NA
2512621463	af50m	False	Uncharacterized protein	False	False
383389621	af50m	False	Phage major capsid protein	True	False
383389671	af50m	True	NA	NA	NA
383389721	af50m	True	NA	NA	NA
383389772	af50m	True	NA	NA	NA
383389823	af50m	True	NA	NA	NA
383389868	af50m	True	NA	NA	NA
2492010702	af50m	False	Transposase	True	False
383389917	af50m	True	NA	NA	NA
974131581	af50m	False	Uncharacterized protein	False	False
1041568216	af50m	False	Uncharacterized protein	False	False
2127008219	af50m	False	Putative capsid protein	True	False
1336447816	af50m	False	HNH endonuclease	True	False
1336447954	af50m	True	NA	NA	NA
1483609283	af50m	False	Uncharacterized protein	False	False
2162922769	af50m	True	NA	NA	NA
1483609508	af50m	False	Uncharacterized protein	False	False
1882265381	af50m	False	Uncharacterized protein	False	False
1199937608	af50m	True	NA	NA	NA
1033017461	af50m	False	Uncharacterized protein	False	False
1199937664	af50m	True	NA	NA	NA
1845926023	af50m	True	NA	NA	NA
1199937731	af50m	True	NA	NA	NA
585865429	af50m	False	Phage EaD protein	True	False
1199937802	af50m	True	NA	NA	NA
1199937863	af50m	True	NA	NA	NA
1199937920	af50m	True	NA	NA	NA
1199937987	af50m	True	NA	NA	NA
1808210412	af50m	False	Uncharacterized protein	False	False
1199938043	af50m	True	NA	NA	NA
1199938091	af50m	False	IrsA	True	True
1199938150	af50m	True	NA	NA	NA
1199938186	af50m	False	RNA_pol_Rpb1_5 domain-containing protein	True	False
2316638858	af50m	False	DNA-directed RNA polymerase	True	False
1822268084	af50m	False	Uncharacterized protein	False	False
1199938243	af50m	False	Uncharacterized protein	False	False
1199938310	af50m	False	DNA-directed RNA polymerase	True	False
606214960	af50m	False	Uncharacterized protein	False	False
1199938359	af50m	False	Predicted phosphoesterase (MutT family)	True	False
1199938398	af50m	False	Uncharacterized protein	False	False
1199938444	af50m	True	NA	NA	NA
2220661849	af50m	False	Tail fiber assembly protein	True	False
2220661932	af50m	False	DGQHR domain protein	True	False
2220661946	af50m	False	Uncharacterized protein	False	False
2220662006	af50m	False	Uncharacterized protein	False	False
1896095005	af50m	False	Uncharacterized protein	False	False
2220662069	af50m	False	Uncharacterized protein	False	False
1896095091	af50m	True	NA	NA	NA
2220662144	af50m	False	FMN phosphatase YigB (HAD superfamily)	True	False
2492013959	af50m	True	NA	NA	NA
2220662199	af50m	False	Uncharacterized protein	False	False
1026924267	af50m	True	NA	NA	NA
1026924313	af50m	False	SMC_N domain-containing protein	True	False
1026924354	af50m	False	DNA_LIGASE_A3 domain-containing protein	True	False
1026924403	af50m	False	Crossover junction endodeoxyribonuclease RuvC	True	False
198385612	af50m	False	Putative phage tail protein	True	False
318054498	af50m	False	Uncharacterized protein	False	False
2494013638	af50m	False	DUF488 family protein	False	True
713662697	af50m	True	NA	NA	NA
2231640388	af50m	False	Uncharacterized protein	False	False
954540363	af50m	False	Uncharacterized protein	False	False
2508693850	af50m	False	Uncharacterized protein	False	False
954540430	af50m	False	Type II toxin-antitoxin system YafO family toxin	True	False
2494013846	af50m	True	NA	NA	NA
2494013888	af50m	True	NA	NA	NA
2074386906	af50m	True	NA	NA	NA
1209836119	af50m	True	NA	NA	NA
1241129612	af50m	False	HDc domain-containing protein	True	False
1209836180	af50m	True	NA	NA	NA
1209836236	af50m	True	NA	NA	NA
1698243383	af50m	False	Uncharacterized protein	False	False
1209836367	af50m	True	NA	NA	NA
1241129847	af50m	False	DUF2786 domain-containing protein	False	True
1209836416	af50m	True	NA	NA	NA
1278223996	af50m	True	NA	NA	NA
1278224049	af50m	True	NA	NA	NA
1278224110	af50m	True	NA	NA	NA
1278224175	af50m	False	SMI1_KNR4 domain-containing protein	True	True
1348413344	af50m	True	NA	NA	NA
1103734872	af50m	False	Uncharacterized protein	False	False
2028284383	af50m	False	PolyA_pol domain-containing protein	True	False
1049307965	af50m	False	Phage T7 capsid assembly protein	True	False
563784713	af50m	True	NA	NA	NA
1834462426	af50m	True	NA	NA	NA
1308011799	af50m	False	HNH endonuclease	True	False
1834462678	af50m	False	HTH marR-type domain-containing protein	True	False
2071735810	af50m	True	NA	NA	NA
441462388	af50m	False	ImmA/IrrE family metallo-endopeptidase	True	True
1834463018	af50m	True	NA	NA	NA
1834463166	af50m	False	Multifunctional CCA protein	True	False
1278226423	af50m	False	Phage protein (N4 Gp49/phage Sf6 gene 66) family protein	True	False
1038266552	af50m	True	NA	NA	NA
2296131906	af50m	True	NA	NA	NA
1682780583	af50m	True	NA	NA	NA
2333487597	af50m	False	Uncharacterized protein	False	False
334737996	af50m	True	NA	NA	NA
2333487743	af50m	False	AP2 domain	True	False
334738047	af50m	True	NA	NA	NA
2296132274	af50m	False	DNA_LIGASE_A3 domain-containing protein	True	False
334738115	af50m	True	NA	NA	NA
334738184	af50m	True	NA	NA	NA
2095887127	af50m	False	Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1	True	True
334738230	af50m	True	NA	NA	NA
334738275	af50m	True	NA	NA	NA
1832334219	af50m	True	NA	NA	NA
334738314	af50m	True	NA	NA	NA
334738348	af50m	True	NA	NA	NA
223556769	af50m	True	NA	NA	NA
2441065730	af50m	False	Uncharacterized protein	False	False
723006759	af50m	False	Uncharacterized protein	False	False
1899050317	af50m	False	Uncharacterized protein	False	False
2441065855	af50m	False	Uncharacterized protein	False	False
529282723	af50m	True	NA	NA	NA
345650861	af50m	True	NA	NA	NA
2306488026	af50m	True	NA	NA	NA
529282819	af50m	True	NA	NA	NA
701904678	af50m	True	NA	NA	NA
1899050807	af50m	False	Integral membrane protein, TerC family	True	False
371767385	af50m	True	NA	NA	NA
1899051199	af50m	False	Putative HNH homing endonuclease	True	False
1613838782	af50m	False	AAA family ATPase	True	False
2289973834	af50m	False	Uncharacterized protein	False	False
2289973926	af50m	False	Ribonucleoside-diphosphate reductase	True	False
148912810	af50m	False	Uncharacterized protein	False	False
164609233	af50m	True	NA	NA	NA
2449456391	af50m	True	NA	NA	NA
164609305	af50m	False	Uncharacterized protein	False	False
2289974556	af50m	False	Phosphoribosyl-ATP diphosphatase	True	False
2449456446	af50m	True	NA	NA	NA
164609350	af50m	False	Uncharacterized protein	False	False
1825586502	af50m	False	Phage major capsid protein	True	False
2289974600	af50m	False	Uncharacterized protein	False	False
1585560938	af50m	False	C5-epim_C domain-containing protein	True	False
2289974639	af50m	True	NA	NA	NA
2449456497	af50m	True	NA	NA	NA
2289974654	af50m	False	Right handed beta helix region	True	False
164609417	af50m	True	NA	NA	NA
2449456564	af50m	True	NA	NA	NA
164609485	af50m	True	NA	NA	NA
2289974734	af50m	False	Deoxynucleotide monophosphate kinase	True	False
2449456633	af50m	True	NA	NA	NA
164609543	af50m	True	NA	NA	NA
164609595	af50m	True	NA	NA	NA
2449456702	af50m	True	NA	NA	NA
164609649	af50m	True	NA	NA	NA
2449456771	af50m	True	NA	NA	NA
2449456849	af50m	False	ParB-like partition protein	True	False
1024212694	af50m	False	Tail fiber assembly protein	True	False
2057486076	af50m	True	NA	NA	NA
1278230277	af50m	False	Phage protein, HK97 gp10 family	True	False
1278230370	af50m	False	Hypothetical protein	False	False
1585561470	af50m	False	C-5 cytosine-specific DNA methylase	True	True
1007009719	af50m	False	Tail tube protein	True	False
1585561530	af50m	True	NA	NA	NA
1825587312	af50m	False	Uncharacterized protein	False	False
1585561759	af50m	True	NA	NA	NA
82657896	af50m	False	Uncharacterized protein	False	False
82657933	af50m	False	RecD-like DNA helicase YrrC	True	False
2234368724	af50m	False	Uncharacterized protein	False	False
1606665000	af50m	True	NA	NA	NA
2512470868	af50m	False	Uncharacterized protein	False	False
359842914	af50m	True	NA	NA	NA
259048559	af50m	True	NA	NA	NA
359842956	af50m	True	NA	NA	NA
359843026	af50m	False	Uncharacterized protein	False	False
2463122661	af50m	False	Fimbrial protein	True	False
359843085	af50m	False	Uncharacterized protein	False	False
359843148	af50m	True	NA	NA	NA
1585563206	af50m	True	NA	NA	NA
1825588846	af50m	False	Phosphotransferase family protein	True	False
1003341887	af50m	False	Bro-N domain-containing protein	True	False
2416396463	af50m	False	DNA (cytosine-5-)-methyltransferase	True	False
2416396848	af50m	False	Burkholderia phage Bcep781 gp03	True	False
1735346963	af50m	True	NA	NA	NA
1585564448	af50m	False	Phage I-like protein	True	False
965692194	af50m	True	NA	NA	NA
1015794541	af50m	False	Uncharacterized protein	False	False
1774636129	af50m	False	Bordetella phage Bbp38 like protein	True	True
1735347569	af50m	True	NA	NA	NA
2095861148	af50m	True	NA	NA	NA
2095861225	af50m	False	Hypothetical protein	False	False
1735347869	af50m	True	NA	NA	NA
2220674945	af50m	False	Uncharacterized protein	False	False
1562103695	af50m	False	Globin	True	False
1776603168	af50m	True	NA	NA	NA
1720701091	af50m	True	NA	NA	NA
764006573	af50m	True	NA	NA	NA
323146076	af50m	True	NA	NA	NA
2040222098	af50m	False	Glycosyl transferase family protein	True	False
2040222163	af50m	False	Alginate biosynthesis regulatory protein AlgR	True	False
1043845854	af50m	True	NA	NA	NA
2116899645	af50m	False	Pectate_lyase_3 domain-containing protein	True	False
2079970370	af50m	False	Tail sheath	True	False
2040222871	af50m	True	NA	NA	NA
2079970594	af50m	False	PKD domain-containing protein	True	False
2366068030	af50m	False	Uncharacterized protein	False	False
2079970949	af50m	True	NA	NA	NA
2111756368	af50m	True	NA	NA	NA
936761466	af50m	False	Uncharacterized protein	False	False
401823923	af50m	False	Helix-turn-helix transcriptional regulator	True	False
936761570	af50m	False	Lon protease-like protein	True	False
936761687	af50m	False	Uncharacterized protein	False	False
401824191	af50m	False	ATP-dependent hsl protease ATP-binding subunit hslU (ATP-bindingprotein lapA)	True	False
1428085252	af50m	True	NA	NA	NA
1384045077	af50m	False	Uncharacterized protein	False	False
1384045192	af50m	False	Uncharacterized protein	False	False
1356683969	af50m	False	Uncharacterized protein	False	False
2575751912	af50m	False	Uncharacterized protein	False	False
846388410	af50m	False	Peptidase S74 domain-containing protein	True	False
2287983996	af50m	False	Uncharacterized protein	False	False
2425642453	af50m	False	DNA helicase	True	False
18996745	af50m	True	NA	NA	NA
271277965	af50m	True	NA	NA	NA
1428087066	af50m	True	NA	NA	NA
2177196400	af50m	False	Uncharacterized protein	False	False
2177196464	af50m	False	AAA_28 domain-containing protein	True	False
1188258262	af50m	False	Uncharacterized protein	False	False
2177196518	af50m	True	NA	NA	NA
1585635864	af50m	True	NA	NA	NA
1585635911	af50m	False	Uncharacterized protein	False	False
1585635996	af50m	True	NA	NA	NA
1585636057	af50m	False	Phage_base_V domain-containing protein	True	False
1585636108	af50m	True	NA	NA	NA
1585636162	af50m	True	NA	NA	NA
1585636210	af50m	True	NA	NA	NA
2019615831	af50m	False	Uncharacterized protein	False	False
2019615891	af50m	True	NA	NA	NA
1447715988	af50m	False	Transcriptional regulator	True	False
2019615941	af50m	False	Cell division protein FtsZ	True	False
2019615993	af50m	True	NA	NA	NA
2019616038	af50m	False	Stringent starvation protein B	True	False
2019616091	af50m	True	NA	NA	NA
1021470871	af50m	True	NA	NA	NA
1585637544	af50m	False	Antitoxin of toxin-antitoxin stability system	True	False
1585637609	af50m	False	Uncharacterized protein	False	False
1971775893	af50m	False	DNA replication protein DnaC	True	False
2476108381	af50m	True	NA	NA	NA
1995959709	af50m	False	LamG domain-containing protein	True	False
985787830	af50m	False	Phage Terminase Large Subunit	True	False
1021472727	af50m	False	Uncharacterized protein	False	False
1900769314	af50m	False	Non-ribosomal peptide synthetase modules	True	False
2250993931	af50m	False	DNA primase RepB-like protein	True	False
2209083673	af50m	True	NA	NA	NA
2476110143	af50m	False	Uncharacterized protein	False	False
2419093838	af50m	False	AAA family ATPase	True	False
2419093919	af50m	False	Putative phage tail protein	True	False
2419094000	af50m	False	Phage-tail_3 domain-containing protein	True	False
2209084145	af50m	False	Uncharacterized protein	False	False
1955689473	af50m	True	NA	NA	NA
1332540430	af50m	False	Head-tail adaptor protein	True	False
1635513525	af50m	False	Uncharacterized protein	False	False
1769043128	af50m	False	ATP-dependent DNA ligase	True	False
1269167550	af50m	False	PF11681 family protein	True	True
1269167614	af50m	True	NA	NA	NA
1269167684	af50m	False	Predicted phosphoesterase or phosphohydrolase	True	False
526775910	af50m	False	Uncharacterized protein	False	False
2095937282	af50m	True	NA	NA	NA
2395568000	af50m	False	Site-specific integrase	True	False
2095937413	af50m	False	Prophage PssSM-03, Orf7	True	True
2095937482	af50m	False	HK97 gp10 family phage protein	True	False
988346558	af50m	False	Lon protease-like protein	True	False
2347366753	af50m	True	NA	NA	NA
2347366801	af50m	False	Kelch repeat-containing protein	True	False
1278278310	af50m	True	NA	NA	NA
2190146247	af50m	False	GNAT family N-acetyltransferase	True	False
1009089309	af50m	False	HNH endonuclease	True	False
2190146471	af50m	True	NA	NA	NA
2190146540	af50m	False	Predicted phosphoesterase (MutT family)	True	False
2476866568	af50m	True	NA	NA	NA
2190146594	af50m	True	NA	NA	NA
2476866637	af50m	True	NA	NA	NA
410025038	af50m	True	NA	NA	NA
410025161	af50m	True	NA	NA	NA
410025224	af50m	True	NA	NA	NA
2119400719	af50m	False	Oxidoreductase	True	False
1009089879	af50m	False	AP2 domain-containing protein	True	False
2080079538	af50m	False	Multipass membrane protein	True	False
2080079615	af50m	True	NA	NA	NA
2080079714	af50m	False	Uncharacterized protein	False	False
2045509489	af50m	False	ERF superfamily protein	True	False
2214231974	af50m	False	Peptide deformylase	True	True
2080079800	af50m	False	SGNH/GDSL hydrolase family protein	True	False
1321075188	af50m	False	Glutamate 5-kinase	True	False
1338671630	af50m	True	NA	NA	NA
1338671657	af50m	True	NA	NA	NA
1321075254	af50m	True	NA	NA	NA
827196708	af50m	True	NA	NA	NA
1417808041	af50m	True	NA	NA	NA
2468022686	af50m	False	Phage antitermination protein Q	True	False
147917373	af50m	True	NA	NA	NA
590121742	af50m	True	NA	NA	NA
424512778	af50m	False	Putative endonuclease I	True	False
2492075372	af50m	False	Uncharacterized protein	False	False
1908379324	af50m	False	Phage_int_SAM_2 domain-containing protein	True	True
821563160	af50m	False	Uncharacterized protein	False	False
2258079541	af50m	True	NA	NA	NA
383389564	af50m	True	NA	NA	NA
2512621462	af50m	False	Alpha-1,2-mannosidase	True	False
383389620	af50m	True	NA	NA	NA
383389669	af50m	True	NA	NA	NA
383389720	af50m	True	NA	NA	NA
383389769	af50m	False	Uncharacterized protein	False	False
383389822	af50m	True	NA	NA	NA
383389867	af50m	True	NA	NA	NA
2492010672	af50m	False	GNAT family N-acetyltransferase	True	False
